species_name,class_probability,soundevent_probability,soundevent_start_time,soundevent_end_time,recording,id
Eptesicus serotinus,0.139,0.379,0.0415,0.0527,,593eb9f9-f22c-472f-ae94-d0ac7e987298
Eptesicus serotinus,0.126,0.229,0.1705,0.1812,,667b1284-cff8-4dce-ba1c-1181a64d1213
Eptesicus serotinus,0.079,0.251,0.2115,0.2223,,cc9e92d2-9848-4e72-b9d8-f22c8ec9d415
Pipistrellus nathusii,0.083,0.234,0.2885,0.3039,,0183641d-4aa1-4ee2-9a0a-191bc761bbef
Eptesicus serotinus,0.134,0.285,0.3425,0.3502,,e249ff76-f1d4-4e1f-b081-ea6d6dd422f4
Pipistrellus nathusii,0.134,0.411,0.4685,0.4778,,32854b24-1448-47a4-9f5b-15fd12bd8dfc
Eptesicus serotinus,0.115,0.325,0.7255,0.7396,,f3264c83-e409-41c0-bc34-b741a3e29ea2
Nyctalus leisleri,0.125,0.264,0.8545,0.8756,,06d1f66e-ae8f-4b2d-a5d7-906d84db3c50
Eptesicus serotinus,0.112,0.22,0.9395,0.9498,,df7159d6-d5a1-423f-bf98-f1d860712ac7
Eptesicus serotinus,0.122,0.269,1.0655,1.0756,,f8ea0a2a-265c-487e-a9a0-31de985ce9b5
Eptesicus serotinus,0.094,0.201,1.1105,1.1226,,ebcf76eb-6c38-432f-b0c1-ac6dd6be168e
Eptesicus serotinus,0.119,0.229,1.1935,1.204,,99645c44-f1ae-41ab-b148-36ca83dfd176
Pipistrellus nathusii,0.098,0.268,1.2695,1.2832,,75f3ed65-7291-4c74-bd0e-e4ace829bce1
Eptesicus serotinus,0.27,0.431,1.3225,1.332,,af56c932-7006-4b3f-a847-405f82a57355
Eptesicus serotinus,0.309,0.456,1.4505,1.4596,,09505dbd-454b-425d-b617-8bb9565ee205
Eptesicus serotinus,0.201,0.436,1.5785,1.5879,,3b0b0bd3-831b-4c7e-9741-4c72886ac3b1
Eptesicus serotinus,0.154,0.229,1.8345,1.8487,,a5ddced9-d1dc-46f0-9e31-a270a31b7358
Eptesicus serotinus,0.109,0.247,1.9625,1.9776,,9367f1c8-a6bd-471a-aba0-e46a26e5f89a
Eptesicus serotinus,0.111,0.201,2.0905,2.1013,,9db7c61b-dd18-42fe-99e4-1856eade2a0e
Pipistrellus nathusii,0.093,0.257,2.1875,2.2074,,9ef46ca4-43e5-43ee-9897-3cb72753c44f
Eptesicus serotinus,0.121,0.21,2.2605,2.2716,,4af45164-a0ea-4e38-b108-869fc9266c20
Eptesicus serotinus,0.166,0.301,2.3285,2.3414,,89b93b88-cf3d-407f-a09a-1c187d9d661e
Eptesicus serotinus,0.185,0.35,2.3925,2.4029,,f5ab7b65-b426-4093-a112-c6e2ed014091
Eptesicus serotinus,0.088,0.234,2.6925,2.7118,,0b9eebef-3e26-4f7f-a17c-4597c78a70ef
