species_name,class_probability,soundevent_probability,soundevent_start_time,soundevent_end_time,recording,id
Eptesicus serotinus,0.267,0.449,0.1715,0.1809,,7bd795b2-d864-4752-a1ba-9042aa79aa00
Eptesicus serotinus,0.183,0.441,0.2995,0.3099,,3a4be995-e610-4533-afc8-0e367f91a3ef
Eptesicus serotinus,0.166,0.319,0.4275,0.4384,,aaca638d-e5ef-469d-b998-2611e6641e00
Eptesicus serotinus,0.164,0.264,0.5545,0.5663,,1f96aa93-af62-4ff1-9f5c-b4a3636c15f1
Eptesicus serotinus,0.144,0.247,0.5975,0.6075,,099b9692-82be-4e34-94e1-3b9e241ebd05
Eptesicus serotinus,0.087,0.259,0.6575,0.6702,,8e809956-e585-4ac7-8825-e9511cd924a0
Eptesicus serotinus,0.108,0.217,0.6815,0.6964,,fa5d5479-5830-4016-9741-6f4ada79be47
Eptesicus serotinus,0.134,0.239,0.8095,0.8226,,c02b4a4a-69dd-47b0-81e3-f52e3c693a8d
Eptesicus serotinus,0.067,0.202,1.3085,1.322,,a7466a7e-9b55-4108-9e45-840b5993c54d
Eptesicus serotinus,0.206,0.362,1.3235,1.333,,30f08812-ee16-40e9-b8e0-b39401e92893
Eptesicus serotinus,0.132,0.268,1.5795,1.5903,,b306cf4d-2eef-4021-97be-149463b38cc5
Eptesicus serotinus,0.135,0.24,1.7065,1.7171,,de08c693-9157-4fe8-8cba-931277614702
Eptesicus serotinus,0.15,0.229,1.8195,1.8279,,f54106b5-1e85-47f5-b99a-9807af88670e
Eptesicus serotinus,0.099,0.219,2.0055,2.0146,,ba1d2580-ddcf-4ecc-8cec-104036de9b95
Eptesicus serotinus,0.126,0.301,2.2605,2.2723,,399ef6e6-7f96-4013-b801-7546d44bb768
Eptesicus serotinus,0.215,0.429,2.7315,2.7418,,3c4dce23-fabe-4e86-b926-7520b0dd57f7
Eptesicus serotinus,0.271,0.417,2.8585,2.8696,,a3c939a3-1ad3-446d-be93-c3fa2213a2d2
