species_name,class_probability,soundevent_probability,soundevent_start_time,soundevent_end_time,recording,id
Eptesicus serotinus,0.119,0.347,0.0845,0.0958,,bb3cc846-5ad3-4e4e-8e91-de0e859459ea
Nyctalus leisleri,0.101,0.246,0.1415,0.1617,,b0f46b3a-1366-47c9-8ce0-fac532c7d742
Eptesicus serotinus,0.081,0.239,0.2705,0.281,,c6834723-cbd4-478e-87c1-b4c5b0a0b537
Eptesicus serotinus,0.131,0.272,0.5535,0.5639,,5b627b0b-e1e3-45c9-9520-06746f8e7111
Eptesicus serotinus,0.228,0.466,0.6825,0.692,,559fbf1c-aac8-461e-b325-8946fc6ad00f
Eptesicus serotinus,0.157,0.433,0.8105,0.8195,,ef6e5eb7-f7b5-44c7-9a12-fa21018508e0
Pipistrellus nathusii,0.183,0.513,0.9385,0.9499,,378e6648-d813-4f57-bd2c-9b9636c70718
Nyctalus leisleri,0.217,0.512,1.0675,1.08,,0f0744c8-849a-41f8-9eea-f4495b29d37a
Pipistrellus nathusii,0.099,0.264,1.1095,1.1221,,ca0523c9-9514-40c0-9764-de6d41348de1
Eptesicus serotinus,0.155,0.352,1.2365,1.2469,,7f8fdcb8-e223-483b-ba91-211f7d4606d7
Eptesicus serotinus,0.099,0.237,1.3215,1.3338,,df09b31d-0c46-4096-a7b2-af55a9f99c8f
Eptesicus serotinus,0.187,0.475,1.3645,1.3742,,d46a2103-08c2-4fef-9be8-48212fb552ab
Eptesicus serotinus,0.088,0.213,1.4515,1.4664,,5af61da7-25d8-458e-b4a8-1e9c1342f683
Eptesicus serotinus,0.133,0.268,1.4935,1.505,,b67c20e0-950a-482f-8c48-7df9c3fe9b42
Eptesicus serotinus,0.213,0.381,1.6205,1.6297,,cd24c72d-c476-4da2-a694-9e3e319b774f
Nyctalus leisleri,0.174,0.224,1.6525,1.6768,,2e6c2dbc-0db1-4042-805c-884e1d500481
Eptesicus serotinus,0.181,0.423,2.0905,2.1017,,43734188-5b05-4cae-bfa9-8d76c3572a4a
Pipistrellus nathusii,0.103,0.284,2.1835,2.2001,,e33f5193-990f-4bdc-9ff9-dfcf4deb2eed
Eptesicus serotinus,0.151,0.293,2.2185,2.2293,,6b0b12c0-c94a-43a8-b346-3339a3e4a48e
Eptesicus serotinus,0.055,0.244,2.3455,2.3548,,7cee0bb8-8bbb-45d1-b00f-bcdc3689f26b
Eptesicus serotinus,0.153,0.301,2.6455,2.657,,38b27dea-77ed-4a71-8f28-59fe0a3d8292
Nyctalus leisleri,0.171,0.343,2.9335,2.9529,,ee3d0c8c-36ec-4daf-8ba2-14d315a3dda6
